created_at,tweet_favorite_count,tweet_id,tweet_retweet_count,tweet_text,user_tweet_count,user_follower_count,user_following_count
12/9/16 8:48,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,18859,15,52
12/9/16 8:25,0,7.75E+17,2,RT @kimphondeneyo: #Blantyre get ready! September 24th #KuphakaLife is in the city! #tastethefeeling #cocacolalife https://t.co/s9SwPblXDM,931,544,495
12/9/16 8:16,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,9781,210,172
12/9/16 8:06,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,99361,94,74
12/9/16 7:52,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,6361,102,353
12/9/16 7:52,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",86,13,192
12/9/16 6:50,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,4015,394,295
12/9/16 6:00,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,41428,117,65
12/9/16 5:05,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,6549,75,101
12/9/16 4:53,0,7.75E+17,0,Watch Coca-Cola | Brotherly Love #TasteTheFeeling https://t.co/x2AwYoyUUW on YouTube. I found it on Bing! via @Bing,6813,1026,2174
12/9/16 4:51,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",4965,181,687
12/9/16 4:31,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,1791,3,21
12/9/16 4:23,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,2898,5,9
12/9/16 4:07,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",25,4,25
12/9/16 3:23,0,7.75E+17,126,"RT @WINx2_TH: [GIF] #WINWIN #“Ïö“Ïö #_÷Û_÷Û #NCT127 #TasteTheFeeling #CocaCola #SMSTATION å©winwinbaobaohttps://t.co/8QdMyIUMhA",979,495,591
12/9/16 3:23,0,7.75E+17,94,"RT @WINx2_TH: [GIF] #WINWIN #“Ïö“Ïö #_÷Û_÷Û #NCT127 #TasteTheFeeling #CocaCola #SMSTATION å©winwinbaobaohttps://t.co/cQr8ZNORBi",979,495,591
12/9/16 3:14,0,7.75E+17,9561,RT @aldenrichards02: The best way to share how I feel about M? Abangan ang live feed bukas @CocaColaPH #TasteTheFeeling _Ù÷è https://t.co/CLdO‰Û_,24619,208,402
12/9/16 3:13,0,7.75E+17,9561,RT @aldenrichards02: The best way to share how I feel about M? Abangan ang live feed bukas @CocaColaPH #TasteTheFeeling _Ù÷è https://t.co/CLdO‰Û_,33373,928,4851
12/9/16 3:12,0,7.75E+17,6089,"RT @aldenrichards02: Got my @CocaColaPH Emoticon stickers w/ @TalkNText! Download na rin, guys. #TasteTheFeeling https://t.co/AWq8LttUaU ht‰Û_",33373,928,4851
12/9/16 3:07,0,7.75E+17,58,RT @CocaColaPH: Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.c‰Û_,8628,1126,3089
12/9/16 2:26,543,7.75E+17,58,Best bonding activity ang playing video games! Ano ang perfect meal with COKE for this moment? #TasteTheFeeling https://t.co/UyAnw20JUo,56373,71983,18733
12/9/16 1:39,0,7.75E+17,16,RT @CocaColaEgypt: Here‰Ûªs something to remind you how cool this summer was! #TasteTheFeeling https://t.co/UWfylG9qjc,26758,353,390
12/9/16 0:51,0,7.75E+17,2819,RT @itsenriquegil: that romantic moment when I shared a COCA-COLA with @lizasoberano. Sorry naubos ko yung COKE! #TasteTheFeeling _Ù÷ä https:/‰Û_,25,15,90
12/9/16 0:37,0,7.75E+17,8,RT @CocaCola_GB: It‰Ûªs #ReadABookDay today! Stop the gif and see what you should read today! #TasteTheFeeling https://t.co/Vx7bKIEt06,4190,312,1161
12/9/16 0:36,0,7.75E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,4190,312,1161
11/9/16 20:56,0,7.75E+17,0,Be happy. _Ù÷_ #TasteTheFeeling https://t.co/YvzNbUWJIX,18,6,12
11/9/16 20:16,0,7.75E+17,0,I #tastethefeeling of an amazing night with a Coca-Cola twisted Mai Tai made by the coolest‰Û_ https://t.co/YJaGdeejzD,1885,554,32
11/9/16 16:46,0,7.75E+17,1159,RT @CocaColaPH: Anong meal ang bagay kainin with COKE while enjoying the final episode of your favorite TV show? #TasteTheFeeling https://t‰Û_,7102,609,550
11/9/16 16:46,0,7.75E+17,1009,"RT @lizasoberano: Ako, Coke + Burrito! Reminds me of our breaks together on set ‰ù_•üè #TasteTheFeeling @cocacolaph",7102,609,550
11/9/16 14:45,0,7.75E+17,0,Incrdbl tmblr. #kfc #cocacolaph #tastethefeeling https://t.co/O8CxnWSP6e,1787,229,783
11/9/16 14:44,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,11687,2791,1963
11/9/16 14:18,0,7.75E+17,126,"RT @WINx2_TH: [GIF] #WINWIN #“Ïö“Ïö #_÷Û_÷Û #NCT127 #TasteTheFeeling #CocaCola #SMSTATION å©winwinbaobaohttps://t.co/8QdMyIUMhA",22089,119,344
11/9/16 13:38,0,7.75E+17,0,"Am I on TV?! And yeh, it's better than the old one! #TasteTheFeeling #Bristol",53,3,10
11/9/16 13:30,6,7.75E+17,0,"Good Morning fans of #MusicNews #Billboard and #TasteTheFeeling!Here is your #Free #RnB #Download for today‰Û_https://t.co/UIjlPVAngr",4156,22469,26
11/9/16 13:18,0,7.75E+17,9561,RT @aldenrichards02: The best way to share how I feel about M? Abangan ang live feed bukas @CocaColaPH #TasteTheFeeling _Ù÷è https://t.co/CLdO‰Û_,18615,228,536
11/9/16 13:10,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,3005,802,1220
11/9/16 12:56,0,7.75E+17,6553,RT @aldenrichards02: Sobrang saya ng @CocaColaPH #TasteTheFeeling Festival! Thank you to all for sharing your... https://t.co/bzUDZ2by9o ht‰Û_,18615,228,536
11/9/16 12:11,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",730,190,261
11/9/16 12:06,0,7.75E+17,48,RT @hellohaechan_th: (CAP) MV  #TasteTheFeeling #HAECHAN https://t.co/yvOLKGdARF,956,6,113
11/9/16 11:20,0,7.75E+17,1,"Grab a sample of Coca-Cola Zero Sugar today in Bristol, Broadmead! #TasteTheFeeling #CokeBristol https://t.co/1rYNOVJ0FC",814,455,583
11/9/16 10:42,1,7.75E+17,0,#TasteTheFeeling #CokeBristol it actually does taste like normal coke! :) https://t.co/GZmQ7GAdUx,1261,411,1302
11/9/16 10:38,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",7172,305,228
11/9/16 10:00,0,7.75E+17,0,#Broadmead shoppers can #tastethefeeling of Coca-Cola #ZeroSugar at The Podium today. Look for the giant cola bottle https://t.co/Z33h84qHCO,17335,4902,1065
11/9/16 9:01,0,7.75E+17,1009,"RT @lizasoberano: Ako, Coke + Burrito! Reminds me of our breaks together on set ‰ù_•üè #TasteTheFeeling @cocacolaph",10209,27,85
11/9/16 8:55,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",3939,2565,305
11/9/16 8:09,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",1173,26,132
11/9/16 8:03,0,7.75E+17,6212,"RT @SMTOWNGLOBAL: [#STATION] #NCT127 #TasteTheFeeling Music Videohttps://t.co/Pmxwo93UdV",9167,378,130
11/9/16 8:00,1,7.75E+17,1,Grow organical with Plagron 100% NATURAL products for the best smell and taste #tastethefeeling #passiton https://t.co/7xYkumQxdO,844,1413,1255
11/9/16 7:25,0,7.75E+17,4014,RT @JayeHanash: Experience an amazing moment with COKE on Feb27 at Circuit Makati! Tweet if you're going too w/ #TasteTheFeeling. https://t‰Û_,73687,161,670
11/9/16 7:24,0,7.75E+17,10646,RT @JayeHanash: Celebrate this special moment with @hellobangsie and I. Share your own COKE moment with us please! #TasteTheFeeling https:/‰Û_,73687,161,670
11/9/16 7:22,0,7.75E+17,6894,RT @JayeHanash: I've got my @cocacolaph to keep me cool! Got any cool moments with Coke you wanna share with me? #TasteTheFeeling https://t‰Û_,73687,161,670
11/9/16 7:21,0,7.75E+17,3056,"RT @JayeHanash: Coke bottles fell from the sky! How cool is that? Watch this guys, super amazing! #TasteTheFeeling @CocaColaPH https://t.co‰Û_",73687,161,670
11/9/16 7:20,0,7.75E+17,6114,"RT @JayeHanash: We‰Ûªve done lots of movies &amp; shows together, but I still #TasteTheFeeling of love with @hellobangsie &amp; @cocacolaph! &lt;3 #JaDi‰Û_",73687,161,670
11/9/16 7:12,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",73687,161,670
11/9/16 6:58,0,7.75E+17,0,Sweetest #CocaCola ad tht I've watched in recent times. Way to go #VenusSingh. Such a cute smile! #TasteTheFeeling  https://t.co/u7GXRcdYH6,4595,516,368
11/9/16 6:41,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,615,246,436
11/9/16 5:53,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,71,40,83
11/9/16 5:27,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",13252,403,906
11/9/16 5:15,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,872,71,61
11/9/16 3:43,2,7.75E+17,0,@ANCALERTS Andanar is truly a dumb undiscerning mindless #teamcult #goodbyePhilippines #TasteTheFeeling,9185,382,560
11/9/16 3:24,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",2989,21,7
11/9/16 2:54,0,7.75E+17,0,"Thank God for everything_Ùªè_Ùªè#TasteTheFeeling https://t.co/xsQ1NeJBxF",2353,168,400
11/9/16 2:48,0,7.75E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,400,14,25
11/9/16 2:48,0,7.75E+17,219,"RT @NCT_TH: [Official] 160803 Vyrl Update #TasteTheFeeling #Winwin #Taeil #NCT #NCT127 BTShttps://t.co/jrk2jAUS5v https://t.co/7JVFbGy6zP",11533,53,897
11/9/16 2:24,0,7.75E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,10981,249,362
11/9/16 2:05,5,7.75E+17,0,"Share your coke when ""WALA NANG LAMAN"" _Ù÷â_ÙÔÎ_ÙèÈ #TasteTheFeeling https://t.co/sk6L4K6qfy",28549,2106,349
11/9/16 0:34,0,7.75E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,44361,291,429
10/9/16 23:15,0,7.75E+17,0,Cracking time. _ÙÔÇ‰ù_•üè #TasteTheFeeling #CokeBristol https://t.co/N5asAgs5Qf,25476,1481,1918
10/9/16 22:11,0,7.75E+17,0,"At the event #skunmi2016 #amboldprince #shots #tastethefeeling https://t.co/SWJRgPOfIl",291,128,133
10/9/16 22:07,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",30072,464,305
10/9/16 21:30,0,7.75E+17,14,RT @QuirkyRides: Wonderful @CocaCola 1959 #Goggomobil TL400 #Transporter with 247cc 2 Cylinder 2-stroke 14Hp engine #TasteTheFeeling https:‰Û_,9650,3076,2255
10/9/16 20:57,0,7.75E+17,0,"https://t.co/5zrGceVXxSI love this song! #TasteTheFeeling  #KHS #Cover  #SamTsui  #AlexGoot",33,5,12
10/9/16 18:13,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",74,4,7
10/9/16 18:00,0,7.75E+17,1,"RT @FARISQUTOB: Coca-Cola #Jordan #CokeJoNo one can stop me when I #tastethefeeling Nothing could ever bring me down https://t.co/oHFn0V2‰Û_",598,1114,1572
10/9/16 16:22,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",2084,62,444
10/9/16 13:42,0,7.75E+17,212,"RT @CocaColaPH: @KarlosLabajo Enjoy your weekend w/ your own COKE Emoticon! Please send us a DM, we might have something for you. #TasteThe‰Û_",13865,628,1441
10/9/16 13:30,5,7.75E+17,0,"Good Morning fans of #MusicNews, #Billboard and #TasteTheFeeling!Here is your #Free #RnB #Download for today‰Û_https://t.co/Je10GwnWUf",4156,22469,26
10/9/16 13:25,0,7.75E+17,5,"RT @love_KPOP_movie: NCT127‰è©Taste The Feeling #NCT127 #tastethefeelingng #TasteTheFeeling #CocaCola #‹ÅÒ‹Å¨___Œ´_‹Åç‹Å»___RThttps://t.co/BkDtCa6WvR h‰Û_",9158,528,775
10/9/16 12:41,11,7.75E+17,5,"NCT127‰è©Taste The Feeling #NCT127 #tastethefeelingng #TasteTheFeeling #CocaCola #‹ÅÒ‹Å¨___Œ´_‹Åç‹Å»___RThttps://t.co/BkDtCa6WvR https://t.co/OY7i2MClER",78,141,116
10/9/16 12:29,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",10235,109,289
10/9/16 12:26,0,7.75E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",2746,28,49
10/9/16 12:20,1,7.75E+17,0,Bristolians! Grab yourself an ice cold Coca-Cola Zero Sugar at Broadmead today! #TasteTheFeeling #CokeBristol https://t.co/7waQb0J4AM,814,455,583
10/9/16 12:09,0,7.75E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,30491,385,177
10/9/16 11:38,1,7.75E+17,0,"love you, baby! &lt;3#TasteTheFeeling#KFCtumbler https://t.co/75FnBvvgN8",1073,37,22
10/9/16 10:56,0,7.75E+17,223,"RT @CocaColaPH: Happy birthday @OfficialBaileyM! Hope you get to enjoy your fave meal, COKE w/ chicken &amp; carbonara! #TasteTheFeeling https:‰Û_",6567,508,913
10/9/16 10:37,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,264,100,81
10/9/16 10:01,0,7.75E+17,0,Today and tomorrow #Broadmead shoppers can #tastethefeeling of Coca-Cola #ZeroSugar at The Podium https://t.co/Z33h84qHCO,17335,4902,1065
10/9/16 10:00,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",37153,436,247
10/9/16 9:47,0,7.75E+17,201,"RT @CocaColaPH: We feel the love, @ylona_garcia! Show us some love too by sharing your favorite COKE moments w/ #TasteTheFeeling. https://t‰Û_",2195,118,187
10/9/16 9:14,0,7.75E+17,9516,"RT @mainedcm: Guys, share the feels with @CocaColaPH on Feb 27 at Circuit Makati! Excited na? Share it with #TasteTheFeeling. https://t.co/‰Û_",663,21,264
10/9/16 9:04,0,7.75E+17,0,"You don't have to like, you just have to do it. Finish and go outchea to #TasteTheFeeling _Ù÷_",20901,821,697
10/9/16 8:50,0,7.75E+17,0,"Enjoy The thriller Guyz #cokestudio #Tastethefeeling cokestudioafrica @Charis_Speaks‰Û_ https://t.co/JNrGwyqnOF",31755,1205,950
10/9/16 8:41,0,7.75E+17,0,"Enjoy The Thriller .._Ù÷ä#cokestudio #Tastethefeeling cokestudioafrica @Charis_Speaks‰Û_ https://t.co/FNcyUtkla9",31755,1205,950
10/9/16 8:35,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,40227,2532,1564
10/9/16 8:35,0,7.75E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,2368,456,396
10/9/16 7:49,0,7.75E+17,0,@AlexGMusic7 Loved your collaboration with @KurtHSchneider for #TasteTheFeeling and I'll Think of you and all the other songs as well!,109,3,2
10/9/16 6:31,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,44486,2780,101
10/9/16 6:11,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,4702,56,556
10/9/16 5:53,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,13240,3124,1536
10/9/16 5:45,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",1968,37,129
10/9/16 5:38,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",20370,1896,261
10/9/16 5:37,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",26229,222,621
10/9/16 4:55,0,7.74E+17,53,"RT @TeamYLONA: Another @CocaColaPH moment of @ylona_garcia. Post a photo and share your #TasteTheFeeling moments too, lovelies! https://t.c‰Û_",6298,7477,199
10/9/16 4:48,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,14986,2211,111
10/9/16 4:28,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,21343,188,543
10/9/16 4:12,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",444,12,127
10/9/16 3:58,0,7.74E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,12468,1158,779
10/9/16 3:29,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,31167,487,409
10/9/16 2:34,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",19472,7511,181
10/9/16 2:23,0,7.74E+17,1009,"RT @lizasoberano: Ako, Coke + Burrito! Reminds me of our breaks together on set ‰ù_•üè #TasteTheFeeling @cocacolaph",11291,306,112
10/9/16 1:57,0,7.74E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,84482,1187,621
10/9/16 1:48,0,7.74E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,3013,276,293
10/9/16 1:01,0,7.74E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,321,67,191
10/9/16 0:42,0,7.74E+17,3975,RT @hellobangsie: Look what happened at the #TasteTheFeeling Festival! May mga amazing moments ka rin ba w/ @CocaColaPH? I wanna see! https‰Û_,8423,127,645
10/9/16 0:36,0,7.74E+17,3907,RT @hellobangsie: I need popcorn and @cocacolaph cuz movie night with the sibs tonight.Share a photo of your fave sibling moments w/ Coke.‰Û_,8423,127,645
10/9/16 0:27,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",27464,266,251
10/9/16 0:24,0,7.74E+17,115,RT @CocaColaPH: Magkwentuhan about your fond memories while enjoying COKE &amp; this tasty plate of Arroz Valenciana. #TasteTheFeeling https://‰Û_,14109,97,227
10/9/16 0:09,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",15280,166,79
9/9/16 23:28,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",5343,201,361
9/9/16 23:27,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",290,181,534
9/9/16 23:10,0,7.74E+17,391,"RT @noriegee: First part for @mainedcm dance prod at Coca-cola event! _Ù÷_ #ALDUB49thWeeksary#TasteTheFeeling https://t.co/oDDz87YVHf",8902,250,2460
9/9/16 21:09,0,7.74E+17,2973,RT @hellobangsie: What's the best meal to cap off a great concert? Yung sakin Coke + a hotdog sandwich!  #TasteTheFeeling,5010,6785,63
9/9/16 19:52,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,762,47,213
9/9/16 19:21,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,6524,1137,3183
9/9/16 18:04,0,7.74E+17,53,"RT @TeamYLONA: Another @CocaColaPH moment of @ylona_garcia. Post a photo and share your #TasteTheFeeling moments too, lovelies! https://t.c‰Û_",5219,192,83
9/9/16 17:43,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,37085,1477,1610
9/9/16 17:24,0,7.74E+17,1,"RT @PravinBrown: @Amina_Kenya @MissMandii #TheHeat984 My feeling it makes me open minded #TasteTheFeeling@DjJoeMfalme",4681,1303,3359
9/9/16 17:23,2,7.74E+17,1,"@Amina_Kenya @MissMandii #TheHeat984 My feeling it makes me open minded #TasteTheFeeling@DjJoeMfalme",2021,969,774
9/9/16 17:10,3,7.74E+17,0,A much-needed @CocaCola_GB break after 4 hours hiking. Went down a treat. #tastethefeeling #alwaysworking https://t.co/Y1LVqcUFPt,2732,662,1027
9/9/16 17:10,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,20203,536,810
9/9/16 16:48,0,7.74E+17,6212,"RT @SMTOWNGLOBAL: [#STATION] #NCT127 #TasteTheFeeling Music Videohttps://t.co/Pmxwo93UdV",98194,13994,93
9/9/16 16:44,0,7.74E+17,407,RT @CocaCola_GB: Raise your #Coke for #WorldEmojiDay! Show us your favourite emoji! #TasteTheFeeling https://t.co/jk9drOZ9Ew,5,13,114
9/9/16 16:40,0,7.74E+17,88,RT @Cocacola_GH: Measuring your glass with a friend‰Ûªs to make sure you had your fair share of Coke. Lol #TastetheFeeling https://t.co/UV1OB‰Û_,1531,85,40
9/9/16 16:36,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,121920,2232,864
9/9/16 16:34,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,7128,139,567
9/9/16 16:34,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,1283,55,375
9/9/16 16:33,0,7.74E+17,95,RT @MasonBrookesXXX: It's grown since this picture _Ù÷á_Ù÷á Whatsapp me for videos (07538264070) _Ù÷÷_Ù÷ç_Ù÷_ #THROWBACKTHURSDAY #TasteTheFeeling #rt http‰Û_,208,34,58
9/9/16 16:32,0,7.74E+17,12,RT @CocaCola_GB: Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpa‰Û_,109528,1620,1205
9/9/16 16:30,0,7.74E+17,896,"RT @Avicii: Here‰Ûªs another taste of #TasteTheFeeling for @cocacola!https://t.co/Oz3osMHS3N https://t.co/URFMwBRMdp",677,100,124
9/9/16 16:30,20,7.74E+17,12,Have you got that #FridayFeeling yet? Let's raise a glass and cheer to the weekend! #TasteTheFeeling https://t.co/jJdzrfpahI,27633,131879,780
9/9/16 16:30,2,7.74E+17,0,Coke + The Weekend + Friends = Good times! Tag the person you're celebrating it with #TasteTheFeeling https://t.co/NiwkFqzPGz,211,632,6
9/9/16 16:11,0,7.74E+17,391,"RT @noriegee: First part for @mainedcm dance prod at Coca-cola event! _Ù÷_ #ALDUB49thWeeksary#TasteTheFeeling https://t.co/oDDz87YVHf",9539,398,903
9/9/16 15:36,0,7.74E+17,2956,"RT @JayeHanash: @hellobangsie I like having Coke + Jollibee burger steak _Ù÷Ü after watching a concert. Concert date, game? #TasteTheFeeling",4872,134,214
