"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @CokeAlcalde: Con más de Mil Personas, se dió el vamos al Lanzamiento de Campaña de Alfonso #Coke a #Alcalde por #Cunco 
E-1 https://t.c…",FALSE,0,NA,2016-09-29 07:05:12,FALSE,NA,"781389348679905281",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zwa4058",9,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 07:04:17,FALSE,NA,"781389118274019328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","d1_floorngi",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 07:03:26,FALSE,NA,"781388902426750976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LiquidnSaeh",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 07:02:32,FALSE,NA,"781388675485577216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nIglettGalleyr",1500,TRUE,FALSE,NA,NA
"Vintage 1946 Framed Part Of ""YES GIRL"" COCA-COLA Advertising Sign https://t.co/5gmxcebryd #CocaCola #Coke https://t.co/EsQ4xkvjln",FALSE,0,NA,2016-09-29 06:58:38,FALSE,NA,"781387694421049344",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:57:13,FALSE,NA,"781387338144415744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CrazyBllu41",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:56:18,FALSE,NA,"781387108929802240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tiaelectricelub",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:54:11,FALSE,NA,"781386574025994240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChurchwellGaerc",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:51:56,FALSE,NA,"781386008403152896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MawisaMccosh",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:49:56,FALSE,NA,"781385503425855488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nvrruuqzer",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:48:40,FALSE,NA,"781385187032694784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thedonvahung",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:47:39,FALSE,NA,"781384929791836160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tony_Anobiel",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:46:35,FALSE,NA,"781384660588830720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","COMultispotr",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:44:11,FALSE,NA,"781384058010005504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CreativeCrog",1500,TRUE,FALSE,NA,NA
"#coke whores porn uma thurman xxx https://t.co/xyT9fvVEyS",FALSE,0,NA,2016-09-29 06:42:38,FALSE,NA,"781383666907897856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","victoria_laray",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:39:44,FALSE,NA,"781382936113344512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SouthdownShee2p",1500,TRUE,FALSE,NA,NA
"Vintage 1965 Sprite Soda Pop Bottle Coca Cola Gas Station 32"" Metal Sign… https://t.co/yNUKdyNZbn #CocaCola #Coke https://t.co/uvoFyNRfiy",FALSE,0,NA,2016-09-29 06:39:17,FALSE,NA,"781382826394398724",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:37:25,FALSE,NA,"781382355525234688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnGpipe",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:36:28,FALSE,NA,"781382117171290112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShopBOSLoanAg",1500,TRUE,FALSE,NA,NA
"@pennytimmer This was our actual dinner. I've still got a child to think of <ed><U+00A0><U+00BD><ed><U+00B8><U+00AC> #ParentingFail #AdultingBlows… https://t.co/tvKs7E49Hs",FALSE,1,"pennytimmer",2016-09-29 06:34:35,TRUE,NA,"781381641943916545","471827629","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HaveAnAvo",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:31:26,FALSE,NA,"781380849220538369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BossBiitchyybBa",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:30:19,FALSE,NA,"781380567770079232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","h3rhgje",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:29:05,FALSE,NA,"781380258528452608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cherrysamso47n7",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:27:55,FALSE,NA,"781379966269358080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","idanemramirez",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:26:42,FALSE,NA,"781379657966903296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hdpr9s9o",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:24:59,FALSE,NA,"781379226423455746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarleenVimnto",1500,TRUE,FALSE,NA,NA
"Coca-cola Koolatron Drink Fridge(CVF18-G) in Excellent Condition https://t.co/jgIv4SwVHs #CocaCola #Coke https://t.co/4CakibQ1GQ",FALSE,0,NA,2016-09-29 06:21:16,FALSE,NA,"781378291911446528",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"#coke whores porn girl playing with giant dildo https://t.co/n3NJkZ56Kp",FALSE,0,NA,2016-09-29 06:18:24,FALSE,NA,"781377571409825792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","savinzosima96",0,FALSE,FALSE,NA,NA
"RT @THE617VIP: #Debates2016 @GovHowardDean suggests @realDonaldTrump of #coke use? Well...  check it out! ---&gt; https://t.co/WhVEYWzMnw &lt;---…",FALSE,0,NA,2016-09-29 06:18:08,FALSE,NA,"781377500379316224",NA,"<a href=""https://copromote.com/"" rel=""nofollow"">CoPromote</a>","YasNiger",17,TRUE,FALSE,NA,NA
"RT @mercola: THIS happens to your body 10-60 minutes after drinking #Coke---or any #soda. https://t.co/108KPKH8sH",FALSE,0,NA,2016-09-29 06:16:14,FALSE,NA,"781377025437208576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gymantix",89,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:08:32,FALSE,NA,"781375086351814656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wildandcrazy24i",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:06:07,FALSE,NA,"781374479830089729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARSENIK_icMus",1500,TRUE,FALSE,NA,NA
"#ONOREVOLE @LADY @MARY #COKE https://t.co/Ko6yoX9Boo via @ILSOTRANTO",FALSE,0,NA,2016-09-29 06:05:59,FALSE,NA,"781374443188879360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ILSOTRANTO",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:04:49,FALSE,NA,"781374150980108288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","countrycathseou",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 06:03:34,FALSE,NA,"781373837849931777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JayTrinity3201",1500,TRUE,FALSE,NA,NA
"Vintage- Coca Cola- Menu Board- 1939 https://t.co/yipdmnNmFY #CocaCola #Coke https://t.co/fYOfqDmjIA",FALSE,0,NA,2016-09-29 06:03:12,FALSE,NA,"781373744186916864",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:58:50,FALSE,NA,"781372645602369536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KiylaFelnel",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:57:26,FALSE,NA,"781372294765617152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TManevure",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:56:05,FALSE,NA,"781371952971776001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","325FsHb",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:54:54,FALSE,NA,"781371655759200256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","baba_saabbu",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:53:30,FALSE,NA,"781371303710302208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TreBMrFresnhMa",1500,TRUE,FALSE,NA,NA
"Taste the Feeling Austria #coke #cocacola #cokeadik #cokehappiness #cokecollection… https://t.co/kCorAY3jKF",FALSE,0,NA,2016-09-29 05:53:25,FALSE,NA,"781371283007090689",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gikagik",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:52:22,FALSE,NA,"781371016484425729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kyle_rog9re6s",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:48:33,FALSE,NA,"781370058866032640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Omg_KevinithSm",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:46:17,FALSE,NA,"781369488897871873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","0p_ish",1500,TRUE,FALSE,NA,NA
"Coca Cola Santa Cardboard Store Display https://t.co/qEcSvQdwSn #CocaCola #Coke https://t.co/MR1JEP6hDu",FALSE,0,NA,2016-09-29 05:45:11,FALSE,NA,"781369209531932672",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:44:59,FALSE,NA,"781369159217127424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","spizcbi",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:42:04,FALSE,NA,"781368425054670848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cmvoll",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:40:44,FALSE,NA,"781368089724137472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greenmuzikl6o9w",1500,TRUE,FALSE,NA,NA
"RT @mercola: A CDC executive resigns after being caught colluding with Coca-Cola to salvage the soda market. #coke #health https://t.co/LHy…",FALSE,0,NA,2016-09-29 05:40:25,FALSE,NA,"781368010997010432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brainscience03",82,TRUE,FALSE,NA,NA
"a+a+ #RT #followback #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879  #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC> #<U+30D5><U+30A9><U+30ED><U+30D0> #<U+30D5><U+30A9><U+30ED><U+30D0>100 #<U+30D5><U+30A9><U+30ED><U+30FC> #sougofollow # #RT #follwme #coke",FALSE,0,NA,2016-09-29 05:40:14,FALSE,NA,"781367964243070976",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:36:23,FALSE,NA,"781366996869013505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeffdbeny",1500,TRUE,FALSE,NA,NA
"RT @PabloAlfarero: Más triste que Pedro Sánchez estará Benito Floro por no poder ser el entrenador del Sevilla.

#nasri #mudo #coke #bombon…",FALSE,0,NA,2016-09-29 05:35:37,FALSE,NA,"781366802676842496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sebasfc9",4,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:34:44,FALSE,NA,"781366579560873984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pyxypocakaker",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:33:02,FALSE,NA,"781366154430296065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LivePhoneAnserw",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:28:22,FALSE,NA,"781364976170655746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NRGMedai",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:26:28,FALSE,NA,"781364499492274176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","neighborworskpr",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:24:51,FALSE,NA,"781364093508808704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Brando_nW98",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:23:16,FALSE,NA,"781363694878003200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScreamineragB",1500,TRUE,FALSE,NA,NA
"Vintage 1940s Original Coca cola Sign Take home Carton 6 Pack Drink Coke… https://t.co/SJLMM8ipNk #CocaCola #Coke https://t.co/3ZBgZ9HHpZ",FALSE,0,NA,2016-09-29 05:22:22,FALSE,NA,"781363468939112448",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:19:37,FALSE,NA,"781362777155858432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tomochin03_61",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:17:44,FALSE,NA,"781362302306091009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greglopk",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:13:59,FALSE,NA,"781361358453432321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kartlikadevika",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:12:01,FALSE,NA,"781360861776445441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rcoo9lye",1500,TRUE,FALSE,NA,NA
"Thank you Mader akosiroselily for the Taiwan bottles and Money clip <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #coke #cocacola… https://t.co/8Bq0I5InMH",FALSE,1,NA,2016-09-29 05:11:32,FALSE,NA,"781360742549233664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","gikagik",0,FALSE,FALSE,NA,NA
"a+ #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC>100 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>01058642879 #<U+C11C><U+BA74><U+D480><U+C2F8><U+B871>01058642879 #<U+BD80><U+C0B0><U+D480><U+C2F8><U+B871>010v5864v2879 #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC><U+52DF><U+96C6> #<U+76F8><U+4E92><U+30D5><U+30A9><U+30ED><U+30FC> #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC> #<U+30D5><U+30A9><U+30ED><U+30D0> #<U+30D5><U+30A9><U+30ED><U+30D0>100 #<U+30EA><U+30D5><U+30A9><U+30ED><U+30FC>100  #RT #follwme #coke",FALSE,0,NA,2016-09-29 05:10:21,FALSE,NA,"781360442056859648",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","kkaros257",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:07:47,FALSE,NA,"781359796075294720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rmaracs",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 05:05:47,FALSE,NA,"781359293333442560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SteveSanAntoen",1500,TRUE,FALSE,NA,NA
"COCA-COLA SAVIOR (1914) ROBERT W. WOODRUFF (Age 23) Salesman WHITE MOTOR… https://t.co/6ZXrGtCzOw #CocaCola #Coke https://t.co/AbFIDQTJXx",FALSE,0,NA,2016-09-29 05:04:18,FALSE,NA,"781358923483713536",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ShoppingMalls2U",0,FALSE,FALSE,NA,NA
"#Adderall #Coke -- now everyone is trying #Trump conspiracy tactics..  #smh https://t.co/SkPZ1kSLsG",FALSE,0,NA,2016-09-29 05:03:15,FALSE,NA,"781358658818932736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ExiledPageOne",0,FALSE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 04:59:40,FALSE,NA,"781357755537862656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theworthcomaypn",1500,TRUE,FALSE,NA,NA
"RT @RealAndyMagro: Das beste Getränk der Welt #Coke #CocaCola #CherryCoke #VanillaCoke @CocaCola_De !!@CocaColaCo = #WorldwideExportMaster…",FALSE,0,NA,2016-09-29 04:55:36,FALSE,NA,"781356730970214400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BareCoffeeoC",1500,TRUE,FALSE,NA,NA
